"Influenza Hospitalization Rates (per 100,000 population) for the FluSurv-NET Network (downloaded on "Oct-21-2018)
Influenza Division - Centers for Disease Control and Prevention.
CATCHMENT,NETWORK,SEASON,MMWR-YEAR,MMWR-WEEK,AGE CATEGORY,CUMULATIVE RATE,WEEKLY RATE 
Connecticut,EIP,2017-18,2017,48,18-49 yr,0.5,0
Connecticut,EIP,2017-18,2017,49,18-49 yr,0.7,0.2
Connecticut,EIP,2017-18,2017,50,18-49 yr,1.7,1
Connecticut,EIP,2017-18,2017,51,18-49 yr,2.4,0.7
Connecticut,EIP,2017-18,2017,52,18-49 yr,3.3,1
Connecticut,EIP,2017-18,2018,1,18-49 yr,4,0.7
Connecticut,EIP,2017-18,2018,2,18-49 yr,6.4,2.4
Connecticut,EIP,2017-18,2018,3,18-49 yr,9.5,3.1
Connecticut,EIP,2017-18,2018,4,18-49 yr,12.6,3.1
Connecticut,EIP,2017-18,2018,5,18-49 yr,13.8,1.2
Connecticut,EIP,2017-18,2018,6,18-49 yr,18.8,5
Connecticut,EIP,2017-18,2018,7,18-49 yr,21.6,2.9
Connecticut,EIP,2017-18,2018,8,18-49 yr,24.2,2.6
Connecticut,EIP,2017-18,2018,9,18-49 yr,26.1,1.9
Connecticut,EIP,2017-18,2018,10,18-49 yr,28,1.9
Connecticut,EIP,2017-18,2018,11,18-49 yr,29,1
Connecticut,EIP,2017-18,2018,12,18-49 yr,30.9,1.9
Connecticut,EIP,2017-18,2018,13,18-49 yr,31.1,0.2
Connecticut,EIP,2017-18,2018,14,18-49 yr,32.3,1.2
Connecticut,EIP,2017-18,2018,15,18-49 yr,33,0.7
Connecticut,EIP,2017-18,2018,16,18-49 yr,33.5,0.5
Connecticut,EIP,2017-18,2018,17,18-49 yr,34.5,1
Connecticut,EIP,2017-18,2017,40,50-64 yr,0,0
Connecticut,EIP,2017-18,2017,41,50-64 yr,0,0
Connecticut,EIP,2017-18,2017,42,50-64 yr,0,0
Connecticut,EIP,2017-18,2017,43,50-64 yr,0,0
Connecticut,EIP,2017-18,2017,44,50-64 yr,0,0
Connecticut,EIP,2017-18,2017,45,50-64 yr,0,0
Connecticut,EIP,2017-18,2017,46,50-64 yr,0,0
Connecticut,EIP,2017-18,2017,47,50-64 yr,0.5,0.5
Connecticut,EIP,2017-18,2017,48,50-64 yr,0.5,0
Connecticut,EIP,2017-18,2017,49,50-64 yr,0.5,0
Connecticut,EIP,2017-18,2017,50,50-64 yr,3.2,2.7
Connecticut,EIP,2017-18,2017,51,50-64 yr,5.9,2.7
Connecticut,EIP,2017-18,2017,52,50-64 yr,9.5,3.6
Connecticut,EIP,2017-18,2018,1,50-64 yr,15.4,5.9
Connecticut,EIP,2017-18,2018,2,50-64 yr,24.9,9.5
Connecticut,EIP,2017-18,2018,3,50-64 yr,35.8,10.9
Connecticut,EIP,2017-18,2018,4,50-64 yr,49.4,13.6
Connecticut,EIP,2017-18,2018,5,50-64 yr,65.2,15.9
Connecticut,EIP,2017-18,2018,6,50-64 yr,79.7,14.5
Connecticut,EIP,2017-18,2018,7,50-64 yr,92.9,13.1
Connecticut,EIP,2017-18,2018,8,50-64 yr,100.1,7.2
Connecticut,EIP,2017-18,2018,9,50-64 yr,107.8,7.7
Connecticut,EIP,2017-18,2018,10,50-64 yr,114.6,6.8
Connecticut,EIP,2017-18,2018,11,50-64 yr,116.9,2.3
Connecticut,EIP,2017-18,2018,12,50-64 yr,120.5,3.6
Connecticut,EIP,2017-18,2018,13,50-64 yr,123.2,2.7
Connecticut,EIP,2017-18,2018,14,50-64 yr,128.2,5
Connecticut,EIP,2017-18,2018,15,50-64 yr,130,1.8
Connecticut,EIP,2017-18,2018,16,50-64 yr,131.4,1.4
Connecticut,EIP,2017-18,2018,17,50-64 yr,133.6,2.3
Connecticut,EIP,2017-18,2017,40,65+ yr,0.6,0.6
Connecticut,EIP,2017-18,2017,41,65+ yr,0.6,0
Connecticut,EIP,2017-18,2017,42,65+ yr,0.6,0
Connecticut,EIP,2017-18,2017,43,65+ yr,1.1,0.6
Connecticut,EIP,2017-18,2017,44,65+ yr,2.3,1.1
Connecticut,EIP,2017-18,2017,45,65+ yr,3.4,1.1
Connecticut,EIP,2017-18,2017,46,65+ yr,3.9,0.6
Connecticut,EIP,2017-18,2017,47,65+ yr,5.6,1.7
Connecticut,EIP,2017-18,2017,48,65+ yr,6.2,0.6
Connecticut,EIP,2017-18,2017,49,65+ yr,10.7,4.5
Connecticut,EIP,2017-18,2017,50,65+ yr,16.9,6.2
Connecticut,EIP,2017-18,2017,51,65+ yr,26.4,9.6
Connecticut,EIP,2017-18,2017,52,65+ yr,40.5,14.1
Connecticut,EIP,2017-18,2018,1,65+ yr,79.9,39.4
Connecticut,EIP,2017-18,2018,2,65+ yr,119.3,39.4
Connecticut,EIP,2017-18,2018,3,65+ yr,171.6,52.3
Connecticut,EIP,2017-18,2018,4,65+ yr,240.2,68.6
Connecticut,EIP,2017-18,2018,5,65+ yr,292.5,52.3
Connecticut,EIP,2017-18,2018,6,65+ yr,337.5,45
Connecticut,EIP,2017-18,2018,7,65+ yr,383.1,45.6
Connecticut,EIP,2017-18,2018,8,65+ yr,425.8,42.8
Connecticut,EIP,2017-18,2018,9,65+ yr,452.3,26.4
Connecticut,EIP,2017-18,2018,10,65+ yr,466.9,14.6
Connecticut,EIP,2017-18,2018,11,65+ yr,488.8,21.9
Connecticut,EIP,2017-18,2018,12,65+ yr,497.3,8.4
Connecticut,EIP,2017-18,2018,13,65+ yr,510.2,12.9
Connecticut,EIP,2017-18,2018,14,65+ yr,522.6,12.4
Connecticut,EIP,2017-18,2018,15,65+ yr,532.7,10.1
Connecticut,EIP,2017-18,2018,16,65+ yr,538.3,5.6
Connecticut,EIP,2017-18,2018,17,65+ yr,547.3,9
Connecticut,EIP,2017-18,2017,40,Overall,0.1,0.1
Connecticut,EIP,2017-18,2017,41,Overall,0.1,0
Connecticut,EIP,2017-18,2017,42,Overall,0.2,0.1
Connecticut,EIP,2017-18,2017,43,Overall,0.3,0.1
Connecticut,EIP,2017-18,2017,44,Overall,0.5,0.2
Connecticut,EIP,2017-18,2017,45,Overall,0.7,0.2
Connecticut,EIP,2017-18,2017,46,Overall,0.9,0.2
Connecticut,EIP,2017-18,2017,47,Overall,1.3,0.4
Connecticut,EIP,2017-18,2017,48,Overall,1.4,0.1
Connecticut,EIP,2017-18,2017,49,Overall,2.2,0.9
Connecticut,EIP,2017-18,2017,50,Overall,4.3,2.1
Connecticut,EIP,2017-18,2017,51,Overall,6.9,2.6
Connecticut,EIP,2017-18,2017,52,Overall,10.6,3.7
Connecticut,EIP,2017-18,2018,1,Overall,19.1,8.5
Connecticut,EIP,2017-18,2018,2,Overall,29.4,10.3
Connecticut,EIP,2017-18,2018,3,Overall,42.1,12.7
Connecticut,EIP,2017-18,2018,4,Overall,58.6,16.5
Connecticut,EIP,2017-18,2018,5,Overall,72.1,13.5
Connecticut,EIP,2017-18,2018,6,Overall,85.4,13.3
Connecticut,EIP,2017-18,2018,7,Overall,97.6,12.2
Connecticut,EIP,2017-18,2018,8,Overall,108,10.5
Connecticut,EIP,2017-18,2018,9,Overall,115.3,7.2
Connecticut,EIP,2017-18,2018,10,Overall,120,4.8
Connecticut,EIP,2017-18,2018,11,Overall,124.8,4.8
Connecticut,EIP,2017-18,2018,12,Overall,128.2,3.4
Connecticut,EIP,2017-18,2018,13,Overall,131.4,3.1
Connecticut,EIP,2017-18,2018,14,Overall,135.2,3.8
Connecticut,EIP,2017-18,2018,15,Overall,137.7,2.5
Connecticut,EIP,2017-18,2018,16,Overall,139.2,1.5
Connecticut,EIP,2017-18,2018,17,Overall,141.7,2.5

Disclaimer:
The Influenza Hospitalization Surveillance Network (FluSurv-NET) data are preliminary and subject
to change as more data become available. All incidence rates are unadjusted.  FluSurv-NET conducts
population-based surveillance for laboratory-confirmed influenza related hospitalizations in
children <18 years of age (since 2003-2004 influenza season) and adults (since 2005-2006 influenza
season).  The FluSurv-NET covers over 70 counties in the 10 Emerging Infections Program (EIP)
"states (CA, CO, CT, GA, MD, MN, NM, NY, OR, TN) and additional Influenza Hospitalization"
Surveillance Project (IHSP) states.   The IHSP began during the 2009-2010 season to enhance
"surveillance during the 2009 H1N1 pandemic.  IHSP sites included IA, ID, MI, OK and SD during"
"2009-2010 season; ID, MI, OH, OK, RI, and UT during the 2010-2011 season; MI, OH, RI, and UT during"
"the 2011-2012 season; IA, MI, OH, RI, and UT during the 2012-2013 season; and MI, OH, and UT during"
"the 2013-2014 , 2014-2015 and 2015-2016 seasons.  Cumulative and weekly unadjusted incidence rates"
"(per 100,000 population) are calculated using the National Center for Health Statistics' (NCHS)"
population estimates for the counties included in the surveillance catchment area.  The rates
"provided are likely to be underestimated as influenza-related hospitalizations can be missed,"
"either because testing is not performed, or because cases may be attributed to other causes of"
pneumonia or other common influenza-related complications.
